CustomerName,CustomerID,Segment,City,State,Region,Country,PostalCode,OrderID,OrderDate,ShipDate,ShipMode,Sales,Discount,Profit,Quantity,ProductName,Category,SubCategory
Joe Kamberova,JK-15730,Consumer,Columbus,Ohio,East,United States,43229,CA-2014-150798,2014-12-01,2014-12-03,Second Class,"36,288","0,2","12,7008",7,Xerox 214,Office Supplies,Paper
Joe Kamberova,JK-15730,Consumer,Columbus,Ohio,East,United States,43229,CA-2014-150798,2014-12-01,2014-12-03,Second Class,"909,72","0,3","-51,984",6,Hon Multipurpose Stacking Arm Chairs,Furniture,Chairs
Craig Carreira,CC-12670,Consumer,Los Angeles,California,West,United States,90032,CA-2017-112753,2017-06-18,2017-06-23,Standard Class,"917,9235","0,15","75,5937",9,"Bush Andora Bookcase, Maple/Graphite Gray Finish",Furniture,Bookcases
Craig Carreira,CC-12670,Consumer,Los Angeles,California,West,United States,90032,CA-2017-112753,2017-06-18,2017-06-23,Standard Class,"38,88","0,0","19,0512",6,Xerox 1930,Office Supplies,Paper
Giulietta Weimer,GW-14605,Consumer,Philadelphia,Pennsylvania,East,United States,19140,CA-2017-155075,2017-12-02,2017-12-09,Standard Class,"631,176","0,7","-462,8624",4,GBC DocuBind 300 Electric Binding Machine,Office Supplies,Binders
Georgia Rosenberg,GR-14560,Corporate,San Francisco,California,West,United States,94110,CA-2014-103401,2014-11-21,2014-11-26,Standard Class,"12,96","0,0","6,2208",2,Xerox 211,Office Supplies,Paper
Filia McAdams,FM-14215,Corporate,Bakersfield,California,West,United States,93309,CA-2016-124814,2016-04-10,2016-04-16,Standard Class,"12,96","0,0","6,2208",2,Xerox 227,Office Supplies,Paper
Filia McAdams,FM-14215,Corporate,Bakersfield,California,West,United States,93309,CA-2016-124814,2016-04-10,2016-04-16,Standard Class,"23,2","0,2","8,12",5,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",Office Supplies,Binders
Michael Stewart,MS-17980,Corporate,Houston,Texas,Central,United States,77095,CA-2014-116757,2014-06-30,2014-07-04,Standard Class,"25,92","0,2","9,072",5,Xerox 225,Office Supplies,Paper
Michael Stewart,MS-17980,Corporate,Houston,Texas,Central,United States,77095,CA-2014-116757,2014-06-30,2014-07-04,Standard Class,"21,312","0,2","7,1928",6,Staples,Office Supplies,Fasteners
Ben Ferrer,BF-11170,Home Office,Los Angeles,California,West,United States,90045,US-2014-138247,2014-12-24,2014-12-29,Standard Class,"173,656","0,2","17,3656",7,Seidio BD2-HK3IPH5-BK DILEX Case and Holster Combo for Apple iPhone 5/5s - Black,Technology,Phones
Ben Ferrer,BF-11170,Home Office,Los Angeles,California,West,United States,90045,US-2014-138247,2014-12-24,2014-12-29,Standard Class,"361,96","0,0","101,3488",2,Avanti 4.4 Cu. Ft. Refrigerator,Office Supplies,Appliances
Ben Ferrer,BF-11170,Home Office,Los Angeles,California,West,United States,90045,US-2014-138247,2014-12-24,2014-12-29,Standard Class,"62,85","0,0","13,1985",3,Sony 32GB Class 10 Micro SDHC R40 Memory Card,Technology,Accessories
Ben Ferrer,BF-11170,Home Office,Los Angeles,California,West,United States,90045,US-2014-138247,2014-12-24,2014-12-29,Standard Class,"818,376","0,2","51,1485",3,Cisco Unified IP Phone 7945G VoIP phone,Technology,Phones
Ben Ferrer,BF-11170,Home Office,Los Angeles,California,West,United States,90045,US-2014-138247,2014-12-24,2014-12-29,Standard Class,"20,34","0,0","0,2034",1,Tennsco Commercial Shelving,Office Supplies,Storage
Ben Ferrer,BF-11170,Home Office,Los Angeles,California,West,United States,90045,US-2014-138247,2014-12-24,2014-12-29,Standard Class,"23,99","0,0","5,5177",1,"Westinghouse Floor Lamp with Metal Mesh Shade, Black",Furniture,Furnishings
Vivek Sundaresam,VS-21820,Consumer,Los Angeles,California,West,United States,90036,CA-2017-167003,2017-05-23,2017-05-29,Standard Class,"171,288","0,2","-6,4233",3,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",Furniture,Tables
Kalyca Meade,KM-16225,Corporate,Springfield,Missouri,Central,United States,65807,CA-2016-119935,2016-11-10,2016-11-14,Standard Class,"37,3","0,0","17,158",2,3M Polarizing Light Filter Sleeves,Furniture,Furnishings
Kalyca Meade,KM-16225,Corporate,Springfield,Missouri,Central,United States,65807,CA-2016-119935,2016-11-10,2016-11-14,Standard Class,"81,96","0,0","39,3408",2,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",Office Supplies,Binders
Liz Preis,LP-17095,Consumer,Phoenix,Arizona,West,United States,85023,CA-2016-118969,2016-10-02,2016-10-03,First Class,"54,792","0,7","-40,1808",6,"Premier Elliptical Ring Binder, Black",Office Supplies,Binders
Bruce Geld,BG-11740,Consumer,Houston,Texas,Central,United States,77070,CA-2016-145240,2016-09-06,2016-09-08,First Class,"10,784","0,2","0,8088",1,"Tenex Personal Project File with Scoop Front Design, Black",Office Supplies,Storage
Ben Wallace,BW-11200,Consumer,Hampton,Virginia,South,United States,23666,CA-2016-120873,2016-10-27,2016-11-01,Second Class,"290,98","0,0","75,6548",1,Global Executive Mid-Back Manager's Chair,Furniture,Chairs
Paul Stevenson,PS-18970,Home Office,Tulsa,Oklahoma,Central,United States,74133,US-2017-111920,2017-10-22,2017-10-26,Standard Class,"36,44","0,0","12,0252",4,Dixon Ticonderoga Core-Lock Colored Pencils,Office Supplies,Art
Rob Beeghly,RB-19570,Consumer,Seattle,Washington,West,United States,98105,US-2016-128678,2016-09-15,2016-09-20,Standard Class,"21,4","0,0","10,058",5,"TOPS ""Important Message"" Pads, Canary, 4-1/4 x 5-1/2, 50 Sheets per Pad",Office Supplies,Paper
Rob Beeghly,RB-19570,Consumer,Seattle,Washington,West,United States,98105,US-2016-128678,2016-09-15,2016-09-20,Standard Class,"48,664","0,2","15,8158",7,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",Office Supplies,Binders
Julia West,JW-16075,Consumer,San Francisco,California,West,United States,94109,CA-2016-101385,2016-09-25,2016-10-01,Standard Class,"16,56","0,0","6,9552",4,BIC Brite Liner Highlighters,Office Supplies,Art
Neil Ducich,ND-18460,Corporate,Jacksonville,Florida,South,United States,32216,CA-2017-107167,2017-06-10,2017-06-14,Standard Class,"1347,52","0,2","84,22",8,"24 Capacity Maxi Data Binder Racks, Pearl",Office Supplies,Storage
Linda Cazamias,LC-16930,Corporate,Richmond,Indiana,Central,United States,47374,CA-2014-109491,2014-02-20,2014-02-26,Standard Class,"62,31","0,0","22,4316",3,Enermax Briskie RF Wireless Keyboard and Mouse Combo,Technology,Accessories
Linda Cazamias,LC-16930,Corporate,Richmond,Indiana,Central,United States,47374,CA-2014-109491,2014-02-20,2014-02-26,Standard Class,"20,32","0,0","6,9088",4,"Master Caster Door Stop, Brown",Furniture,Furnishings
Bart Pistole,BP-11095,Corporate,Louisville,Colorado,West,United States,80027,CA-2017-105445,2017-02-20,2017-02-25,Second Class,"9,432","0,2","3,0654",3,Staples,Office Supplies,Fasteners
Roger Demir,RD-19720,Consumer,New York City,New York,East,United States,10024,CA-2014-107454,2014-11-02,2014-11-06,Standard Class,"34,86","0,0","16,0356",7,Avery 499,Office Supplies,Labels
Roger Demir,RD-19720,Consumer,New York City,New York,East,United States,10024,CA-2014-107454,2014-11-02,2014-11-06,Standard Class,"89,34","0,0","24,1218",6,Tensor Computer Mounted Lamp,Furniture,Furnishings
Bill Eplett,BE-11335,Home Office,Rome,New York,East,United States,13440,US-2017-105046,2017-07-17,2017-07-23,Standard Class,"269,98","0,0","67,495",2,Avaya 5420 Digital phone,Technology,Phones
Bill Eplett,BE-11335,Home Office,Rome,New York,East,United States,13440,US-2017-105046,2017-07-17,2017-07-23,Standard Class,"99,9","0,0","47,952",5,Southworth 25% Cotton Premium Laser Paper and Envelopes,Office Supplies,Paper
Bill Eplett,BE-11335,Home Office,Rome,New York,East,United States,13440,US-2017-105046,2017-07-17,2017-07-23,Standard Class,"39,08","0,0","14,4596",4,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",Furniture,Furnishings
Roland Schwarz,RS-19765,Corporate,Marion,Ohio,East,United States,43302,CA-2017-152856,2017-09-08,2017-09-10,Second Class,"116,832","0,2","33,5892",4,Memorex Micro Travel Drive 32 GB,Technology,Accessories
Kelly Collister,KC-16540,Consumer,Houston,Texas,Central,United States,77041,CA-2016-134691,2016-11-14,2016-11-18,Standard Class,"2,296","0,8","-3,9032",2,Binder Posts,Office Supplies,Binders
Maria Bertelson,MB-17305,Consumer,New York City,New York,East,United States,10009,CA-2016-118759,2016-11-14,2016-11-17,First Class,"408,006","0,1","72,5344",2,Hon GuestStacker Chair,Furniture,Chairs
Maria Bertelson,MB-17305,Consumer,New York City,New York,East,United States,10009,CA-2016-118759,2016-11-14,2016-11-17,First Class,"40,44","0,0","10,5144",3,"Tenex Personal Project File with Scoop Front Design, Black",Office Supplies,Storage
Tanja Norvell,TN-21040,Home Office,Manteca,California,West,United States,95336,CA-2014-140403,2014-10-10,2014-10-10,Same Day,"122,352","0,2","13,7646",3,"Global Deluxe Stacking Chair, Gray",Furniture,Chairs
Tanja Norvell,TN-21040,Home Office,Manteca,California,West,United States,95336,CA-2014-140403,2014-10-10,2014-10-10,Same Day,"15,28","0,0","7,4872",2,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",Office Supplies,Envelopes
Mike Caudle,MC-18130,Corporate,Los Angeles,California,West,United States,90004,CA-2015-163104,2015-03-19,2015-03-26,Standard Class,"11,96","0,0","5,8604",2,Xerox 1974,Office Supplies,Paper
Vicky Freymann,VF-21715,Home Office,Seattle,Washington,West,United States,98115,CA-2017-138464,2017-07-08,2017-07-12,Standard Class,"15,84","0,0","4,9104",3,"Master Big Foot Doorstop, Beige",Furniture,Furnishings
Vicky Freymann,VF-21715,Home Office,Seattle,Washington,West,United States,98115,CA-2017-138464,2017-07-08,2017-07-12,Standard Class,"86,376","0,2","30,2316",3,GBC VeloBinder Manual Binding System,Office Supplies,Binders
Vicky Freymann,VF-21715,Home Office,Seattle,Washington,West,United States,98115,CA-2017-138464,2017-07-08,2017-07-12,Standard Class,"18,24","0,0","6,2016",3,Zebra Zazzle Fluorescent Highlighters,Office Supplies,Art
Vicky Freymann,VF-21715,Home Office,Seattle,Washington,West,United States,98115,CA-2017-138464,2017-07-08,2017-07-12,Standard Class,"13,12","0,0","4,3296",4,Crayola Colored Pencils,Office Supplies,Art
Erin Smith,ES-14080,Corporate,Providence,Rhode Island,East,United States,2908,CA-2015-104129,2015-02-27,2015-03-02,Standard Class,"105,98","0,0","1,0598",2,i.Sound Portable Power - 8000 mAh,Technology,Phones
Erin Smith,ES-14080,Corporate,Providence,Rhode Island,East,United States,2908,CA-2015-104129,2015-02-27,2015-03-02,Standard Class,"493,92","0,3","-28,224",7,"Barricks 18"" x 48"" Non-Folding Utility Table with Bottom Storage Shelf",Furniture,Tables
Michael Kennedy,MK-17905,Corporate,Chicago,Illinois,Central,United States,60653,US-2017-132206,2017-06-16,2017-06-21,Standard Class,"5,936","0,8","-8,904",7,Storex DuraTech Recycled Plastic Frosted Binders,Office Supplies,Binders
Tony Molinari,TM-21490,Consumer,Oklahoma City,Oklahoma,Central,United States,73120,CA-2017-113474,2017-03-30,2017-03-31,First Class,"325,86","0,0","149,8956",2,Multimedia Mailers,Office Supplies,Envelopes
Rob Lucas,RL-19615,Consumer,Chicago,Illinois,Central,United States,60610,CA-2015-126557,2015-07-12,2015-07-17,Second Class,"383,607","0,3","-5,4801",9,"Global Push Button Manager's Chair, Indigo",Furniture,Chairs
Rob Lucas,RL-19615,Consumer,Chicago,Illinois,Central,United States,60610,CA-2015-126557,2015-07-12,2015-07-17,Second Class,"148,48","0,2","16,704",2,Geemarc AmpliPOWER60,Technology,Phones
Rob Lucas,RL-19615,Consumer,Chicago,Illinois,Central,United States,60610,CA-2015-126557,2015-07-12,2015-07-17,Second Class,"537,544","0,2","53,7544",7,Vtech CS6719,Technology,Phones
Rob Lucas,RL-19615,Consumer,Chicago,Illinois,Central,United States,60610,CA-2015-126557,2015-07-12,2015-07-17,Second Class,"1,928","0,8","-2,9884",2,Tuff Stuff Recycled Round Ring Binders,Office Supplies,Binders
Rob Lucas,RL-19615,Consumer,Chicago,Illinois,Central,United States,60610,CA-2015-126557,2015-07-12,2015-07-17,Second Class,"6,912","0,2","0,6912",3,Newell 32,Office Supplies,Art
Rob Lucas,RL-19615,Consumer,Chicago,Illinois,Central,United States,60610,CA-2015-126557,2015-07-12,2015-07-17,Second Class,"7,76","0,6","-2,134",1,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",Furniture,Furnishings
Rob Lucas,RL-19615,Consumer,Chicago,Illinois,Central,United States,60610,CA-2015-126557,2015-07-12,2015-07-17,Second Class,"659,168","0,2","49,4376",4,GE 2-Jack Phone Line Splitter,Technology,Phones
Neoma Murray,NM-18520,Consumer,Manchester,Connecticut,East,United States,6040,US-2017-107636,2017-04-30,2017-05-02,First Class,"5,76","0,0","2,8224",2,Avery 5,Office Supplies,Labels
Grace Kelly,GK-14620,Corporate,Los Angeles,California,West,United States,90049,US-2014-165862,2014-07-13,2014-07-17,Standard Class,"351,216","0,2","4,3902",3,Bevis Round Conference Table Top & Single Column Base,Furniture,Tables
Jeremy Farry,JF-15490,Consumer,San Francisco,California,West,United States,94122,US-2014-106334,2014-12-27,2015-01-02,Standard Class,"230,28","0,2","23,028",3,Bevis Steel Folding Chairs,Furniture,Chairs
Jeremy Farry,JF-15490,Consumer,San Francisco,California,West,United States,94122,US-2014-106334,2014-12-27,2015-01-02,Standard Class,"12,84","0,0","5,778",3,Xerox 1927,Office Supplies,Paper
Eric Barreto,EB-13930,Consumer,La Crosse,Wisconsin,Central,United States,54601,CA-2016-101448,2016-02-27,2016-03-01,Second Class,"56,82","0,0","28,41",3,Flexible Leather- Look Classic Collection Ring Binder,Office Supplies,Binders
Sheri Gordon,SG-20470,Consumer,Florence,South Carolina,South,United States,29501,CA-2015-130218,2015-03-23,2015-03-26,First Class,"31,56","0,0","14,202",4,Staples,Office Supplies,Fasteners
Sheri Gordon,SG-20470,Consumer,Florence,South Carolina,South,United States,29501,CA-2015-130218,2015-03-23,2015-03-26,First Class,"27,92","0,0","0,5584",4,Eldon Shelf Savers Cubes and Bins,Office Supplies,Storage
Natalie DeCherney,ND-18370,Consumer,Glendale,Arizona,West,United States,85301,US-2017-117331,2017-10-21,2017-10-28,Standard Class,"8,559","0,7","-6,5619",1,Lock-Up Easel 'Spel-Binder',Office Supplies,Binders
Candace McMahon,CM-11815,Corporate,El Paso,Texas,Central,United States,79907,CA-2014-127383,2014-12-31,2015-01-05,Standard Class,"49,568","0,2","17,9684",2,Staple envelope,Office Supplies,Envelopes
Emily Burns,EB-13870,Consumer,San Antonio,Texas,Central,United States,78207,CA-2014-110219,2014-05-05,2014-05-08,First Class,"127,869","0,3","-9,1335",3,"Global Value Mid-Back Manager's Chair, Gray",Furniture,Chairs
Harry Marie,HM-14860,Corporate,Los Angeles,California,West,United States,90049,CA-2015-118871,2015-12-04,2015-12-09,Second Class,"271,44","0,0","122,148",3,Tyvek Side-Opening Peel & Seel Expanding Envelopes,Office Supplies,Envelopes
Harry Marie,HM-14860,Corporate,Los Angeles,California,West,United States,90049,CA-2015-118871,2015-12-04,2015-12-09,Second Class,"110,352","0,2","8,2764",3,Jensen SMPS-640 - speaker phone,Technology,Phones
Harry Marie,HM-14860,Corporate,Los Angeles,California,West,United States,90049,CA-2015-118871,2015-12-04,2015-12-09,Second Class,"36,4","0,0","13,832",5,"Master Caster Door Stop, Large Brown",Furniture,Furnishings
Sanjit Jacobs,SJ-20125,Home Office,Miramar,Florida,South,United States,33023,CA-2017-129490,2017-09-26,2017-09-30,Standard Class,"419,136","0,2","-57,6312",4,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",Furniture,Chairs
Dario Medina,DM-12955,Corporate,Mesa,Arizona,West,United States,85204,CA-2014-101175,2014-12-09,2014-12-14,Standard Class,"100,704","0,2","-1,2588",6,Acco Perma 3000 Stacking Storage Drawers,Office Supplies,Storage
Matt Collins,MC-17575,Consumer,Fayetteville,North Carolina,South,United States,28314,US-2017-149510,2017-12-03,2017-12-10,Standard Class,"45,216","0,2","4,5216",3,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,Office Supplies,Appliances
Matt Collins,MC-17575,Consumer,Fayetteville,North Carolina,South,United States,28314,US-2017-149510,2017-12-03,2017-12-10,Standard Class,"28,782","0,7","-21,1068",6,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",Office Supplies,Binders
Matt Collins,MC-17575,Consumer,Fayetteville,North Carolina,South,United States,28314,US-2017-149510,2017-12-03,2017-12-10,Standard Class,"24,448","0,2","8,8624",4,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",Office Supplies,Paper
Duane Benoit,DB-13660,Consumer,Houston,Texas,Central,United States,77095,CA-2015-111990,2015-11-08,2015-11-13,Standard Class,"10,476","0,8","-17,2854",6,Wilson Jones Leather-Like Binders with DublLock Round Rings,Office Supplies,Binders
Nicole Fjeld,NF-18595,Home Office,San Jose,California,West,United States,95123,CA-2014-169460,2014-04-19,2014-04-21,Second Class,"76,14","0,0","26,649",3,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",Furniture,Furnishings
Nathan Mautz,NM-18445,Home Office,Wichita,Kansas,Central,United States,67212,US-2015-152128,2015-05-25,2015-05-27,Second Class,"21,24","0,0","8,0712",3,SANFORD Major Accent Highlighters,Office Supplies,Art
Nathan Mautz,NM-18445,Home Office,Wichita,Kansas,Central,United States,67212,US-2015-152128,2015-05-25,2015-05-27,Second Class,"127,96","0,0","60,1412",2,GBC DocuBind P50 Personal Binding Machine,Office Supplies,Binders
Alejandro Ballentine,AB-10255,Home Office,Los Angeles,California,West,United States,90036,CA-2017-126662,2017-07-17,2017-07-21,Standard Class,"479,984","0,2","89,997",2,Brother DCP1000 Digital 3 in 1 Multifunction Machine,Technology,Copiers
Matthew Grinstein,MG-17650,Home Office,Jackson,Michigan,Central,United States,49201,CA-2016-139395,2016-12-12,2016-12-18,Standard Class,"657,93","0,0","184,2204",7,Jabra SPEAK 410,Technology,Phones
Matthew Grinstein,MG-17650,Home Office,Jackson,Michigan,Central,United States,49201,CA-2016-139395,2016-12-12,2016-12-18,Standard Class,"33,48","0,0","8,7048",4,Westinghouse Clip-On Gooseneck Lamps,Furniture,Furnishings
Matthew Grinstein,MG-17650,Home Office,Jackson,Michigan,Central,United States,49201,CA-2016-139395,2016-12-12,2016-12-18,Standard Class,"13,9","0,0","3,614",5,Newell 333,Office Supplies,Art
Matthew Grinstein,MG-17650,Home Office,Jackson,Michigan,Central,United States,49201,CA-2016-139395,2016-12-12,2016-12-18,Standard Class,"26,86","0,0","6,715",2,Fellowes Desktop Hanging File Manager,Office Supplies,Storage
Sanjit Engle,SE-20110,Consumer,Lewiston,Idaho,West,United States,83501,US-2014-121734,2014-04-11,2014-04-16,Standard Class,"9,584","0,2","3,3544",1,GBC Personal VeloBind Strips,Office Supplies,Binders
Anthony Garverick,AG-10765,Home Office,Hampton,Virginia,South,United States,23666,CA-2015-110947,2015-06-09,2015-06-15,Standard Class,"113,1","0,0","56,55",3,Vinyl Sectional Post Binders,Office Supplies,Binders
Aaron Smayling,AS-10045,Corporate,New York City,New York,East,United States,10035,US-2014-150126,2014-07-27,2014-08-02,Standard Class,"65,78","0,0","32,2322",11,Xerox 1956,Office Supplies,Paper
